activity_id,molecule_chembl_id,canonical_smiles,molecule_pref_name,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_chembl_id,assay_description,assay_type,document_chembl_id,document_journal,document_year,target_chembl_id,target_pref_name
18715688,CHEMBL4282016,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H]1CCC[C@@H]1C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@H]1CCC[C@@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@H]1CNC[C@@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H]1CCC[C@@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NC(CCCCN)CC(=O)N[C@@H](CCCCN)C(=O)NCC(=O)NCCC(=O)N[C@H](C(=O)O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O,,Stability,,,%,,CHEMBL4257232,Stability of the compound assessed as DPP4 (unknown origin)-mediated compound hydrolysis at 250 uM by HPLC analysis,A,CHEMBL4257221,,2016,CHEMBL284,Dipeptidyl peptidase 4
18896704,CHEMBL4555157,CCCCNc1nc2scnn2c(=O)c1[N+](=O)[O-],,Inhibition,=,45.6,%,,CHEMBL4315806,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate at 100 uM preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis relative to control,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896705,CHEMBL4554062,CC(C)CNc1nc2scnn2c(=O)c1[N+](=O)[O-],,Inhibition,=,66.04,%,,CHEMBL4315806,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate at 100 uM preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis relative to control,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896706,CHEMBL4540237,CC(C)(C)Nc1nc2scnn2c(=O)c1[N+](=O)[O-],,Inhibition,=,31.12,%,,CHEMBL4315806,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate at 100 uM preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis relative to control,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896707,CHEMBL4582763,CCCNc1nc2scnn2c(=O)c1[N+](=O)[O-],,Inhibition,=,38.78,%,,CHEMBL4315806,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate at 100 uM preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis relative to control,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896708,CHEMBL4535561,CC(C)Nc1nc2scnn2c(=O)c1[N+](=O)[O-],,Inhibition,=,64.02,%,,CHEMBL4315806,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate at 100 uM preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis relative to control,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896709,CHEMBL4557028,CC(=O)OCCNc1nc2scnn2c(=O)c1[N+](=O)[O-],,Inhibition,=,33.01,%,,CHEMBL4315806,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate at 100 uM preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis relative to control,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896710,CHEMBL4471409,CC(=O)OCCCNc1nc2scnn2c(=O)c1[N+](=O)[O-],,Inhibition,=,45.83,%,,CHEMBL4315806,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate at 100 uM preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis relative to control,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896711,CHEMBL4448038,CC(=O)OCCCCNc1nc2scnn2c(=O)c1[N+](=O)[O-],,Inhibition,=,43.22,%,,CHEMBL4315806,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate at 100 uM preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis relative to control,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896712,CHEMBL4525051,O=c1c([N+](=O)[O-])c(NCCO)nc2scnn12,,Inhibition,=,54.96,%,,CHEMBL4315806,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate at 100 uM preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis relative to control,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896713,CHEMBL4435578,O=c1c([N+](=O)[O-])c(NCCCO)nc2scnn12,,Inhibition,=,35.65,%,,CHEMBL4315806,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate at 100 uM preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis relative to control,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896714,CHEMBL4567960,O=c1c([N+](=O)[O-])c(NCCCCO)nc2scnn12,,Inhibition,=,27.87,%,,CHEMBL4315806,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate at 100 uM preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis relative to control,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896715,CHEMBL4571225,O=c1c([N+](=O)[O-])c(NCCc2ccc(Cl)cc2)nc2scnn12,,Inhibition,=,69.81,%,,CHEMBL4315806,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate at 100 uM preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis relative to control,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896716,CHEMBL4463269,O=c1c([N+](=O)[O-])c(NCCc2ccc(O)cc2)nc2scnn12,,Inhibition,=,42.15,%,,CHEMBL4315806,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate at 100 uM preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis relative to control,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896717,CHEMBL4466627,O=c1c([N+](=O)[O-])c(NCC(O)CO)nc2scnn12,,Inhibition,=,44.35,%,,CHEMBL4315806,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate at 100 uM preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis relative to control,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896718,CHEMBL4563602,CC1(C)OCC(CNc2nc3scnn3c(=O)c2[N+](=O)[O-])O1,,Inhibition,=,38.73,%,,CHEMBL4315806,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate at 100 uM preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis relative to control,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896719,CHEMBL142703,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,VILDAGLIPTIN,Inhibition,=,94.66,%,,CHEMBL4315806,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate at 100 uM preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis relative to control,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896720,CHEMBL225304,N=C(N)NN,PIMAGEDINE,Inhibition,,,%,,CHEMBL4315806,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate at 100 uM preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis relative to control,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896721,CHEMBL595,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,PIOGLITAZONE,Inhibition,,,%,,CHEMBL4315806,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate at 100 uM preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis relative to control,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896722,CHEMBL134342,O=C(O)CCCC[C@@H]1CCSS1,THIOCTIC ACID,Inhibition,,,%,,CHEMBL4315806,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate at 100 uM preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis relative to control,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896723,CHEMBL4555157,CCCCNc1nc2scnn2c(=O)c1[N+](=O)[O-],,IC50,>,100000.0,nM,,CHEMBL4315807,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896724,CHEMBL4554062,CC(C)CNc1nc2scnn2c(=O)c1[N+](=O)[O-],,IC50,=,68510.0,nM,4.16,CHEMBL4315807,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896725,CHEMBL4540237,CC(C)(C)Nc1nc2scnn2c(=O)c1[N+](=O)[O-],,IC50,>,100000.0,nM,,CHEMBL4315807,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896726,CHEMBL4582763,CCCNc1nc2scnn2c(=O)c1[N+](=O)[O-],,IC50,>,100000.0,nM,,CHEMBL4315807,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896727,CHEMBL4535561,CC(C)Nc1nc2scnn2c(=O)c1[N+](=O)[O-],,IC50,=,76170.0,nM,4.12,CHEMBL4315807,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896728,CHEMBL4557028,CC(=O)OCCNc1nc2scnn2c(=O)c1[N+](=O)[O-],,IC50,>,100000.0,nM,,CHEMBL4315807,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896729,CHEMBL4471409,CC(=O)OCCCNc1nc2scnn2c(=O)c1[N+](=O)[O-],,IC50,>,100000.0,nM,,CHEMBL4315807,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896730,CHEMBL4448038,CC(=O)OCCCCNc1nc2scnn2c(=O)c1[N+](=O)[O-],,IC50,>,100000.0,nM,,CHEMBL4315807,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896731,CHEMBL4525051,O=c1c([N+](=O)[O-])c(NCCO)nc2scnn12,,IC50,=,121300.0,nM,,CHEMBL4315807,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896732,CHEMBL4435578,O=c1c([N+](=O)[O-])c(NCCCO)nc2scnn12,,IC50,>,100000.0,nM,,CHEMBL4315807,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896733,CHEMBL4567960,O=c1c([N+](=O)[O-])c(NCCCCO)nc2scnn12,,IC50,>,100000.0,nM,,CHEMBL4315807,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896734,CHEMBL4571225,O=c1c([N+](=O)[O-])c(NCCc2ccc(Cl)cc2)nc2scnn12,,IC50,=,55870.0,nM,4.25,CHEMBL4315807,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896735,CHEMBL4463269,O=c1c([N+](=O)[O-])c(NCCc2ccc(O)cc2)nc2scnn12,,IC50,>,100000.0,nM,,CHEMBL4315807,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896736,CHEMBL4466627,O=c1c([N+](=O)[O-])c(NCC(O)CO)nc2scnn12,,IC50,>,100000.0,nM,,CHEMBL4315807,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896737,CHEMBL4563602,CC1(C)OCC(CNc2nc3scnn3c(=O)c2[N+](=O)[O-])O1,,IC50,>,100000.0,nM,,CHEMBL4315807,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896738,CHEMBL142703,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,VILDAGLIPTIN,IC50,=,15.0,nM,7.82,CHEMBL4315807,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896739,CHEMBL225304,N=C(N)NN,PIMAGEDINE,IC50,,,,,CHEMBL4315807,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896740,CHEMBL595,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,PIOGLITAZONE,IC50,,,,,CHEMBL4315807,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18896741,CHEMBL134342,O=C(O)CCCC[C@@H]1CCSS1,THIOCTIC ACID,IC50,,,,,CHEMBL4315807,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis,B,CHEMBL4312014,Eur J Med Chem,2020,CHEMBL284,Dipeptidyl peptidase 4
18934792,CHEMBL1422,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,SITAGLIPTIN,IC50,=,120.0,nM,6.92,CHEMBL4326781,Inhibition of human DPP-4 using Ala-Pro-AMC as substrate preincubated for 10 mins followed by substrate addition and measured after 5 to 10 mins by fluorescence assay,B,CHEMBL4325850,Bioorg Med Chem Lett,2018,CHEMBL284,Dipeptidyl peptidase 4
18934793,CHEMBL4516388,O=C(CCCCCO)N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,,IC50,=,223.0,nM,6.65,CHEMBL4326781,Inhibition of human DPP-4 using Ala-Pro-AMC as substrate preincubated for 10 mins followed by substrate addition and measured after 5 to 10 mins by fluorescence assay,B,CHEMBL4325850,Bioorg Med Chem Lett,2018,CHEMBL284,Dipeptidyl peptidase 4
18934794,CHEMBL4464592,O=C(CCCCO)N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,,IC50,=,226.0,nM,6.65,CHEMBL4326781,Inhibition of human DPP-4 using Ala-Pro-AMC as substrate preincubated for 10 mins followed by substrate addition and measured after 5 to 10 mins by fluorescence assay,B,CHEMBL4325850,Bioorg Med Chem Lett,2018,CHEMBL284,Dipeptidyl peptidase 4
18934795,CHEMBL4458307,O=C(CCCO)N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,,IC50,=,208.0,nM,6.68,CHEMBL4326781,Inhibition of human DPP-4 using Ala-Pro-AMC as substrate preincubated for 10 mins followed by substrate addition and measured after 5 to 10 mins by fluorescence assay,B,CHEMBL4325850,Bioorg Med Chem Lett,2018,CHEMBL284,Dipeptidyl peptidase 4
18934796,CHEMBL4537702,O=C(CO)N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,,IC50,=,217.0,nM,6.66,CHEMBL4326781,Inhibition of human DPP-4 using Ala-Pro-AMC as substrate preincubated for 10 mins followed by substrate addition and measured after 5 to 10 mins by fluorescence assay,B,CHEMBL4325850,Bioorg Med Chem Lett,2018,CHEMBL284,Dipeptidyl peptidase 4
18934797,CHEMBL4524414,O=C(CCCCCO[N+](=O)[O-])N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,,IC50,=,60.0,nM,7.22,CHEMBL4326781,Inhibition of human DPP-4 using Ala-Pro-AMC as substrate preincubated for 10 mins followed by substrate addition and measured after 5 to 10 mins by fluorescence assay,B,CHEMBL4325850,Bioorg Med Chem Lett,2018,CHEMBL284,Dipeptidyl peptidase 4
18934798,CHEMBL4577865,O=C(CCCCO[N+](=O)[O-])N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,,IC50,=,170.0,nM,6.77,CHEMBL4326781,Inhibition of human DPP-4 using Ala-Pro-AMC as substrate preincubated for 10 mins followed by substrate addition and measured after 5 to 10 mins by fluorescence assay,B,CHEMBL4325850,Bioorg Med Chem Lett,2018,CHEMBL284,Dipeptidyl peptidase 4
18934799,CHEMBL4437841,O=C(CCCO[N+](=O)[O-])N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,,IC50,=,197.0,nM,6.71,CHEMBL4326781,Inhibition of human DPP-4 using Ala-Pro-AMC as substrate preincubated for 10 mins followed by substrate addition and measured after 5 to 10 mins by fluorescence assay,B,CHEMBL4325850,Bioorg Med Chem Lett,2018,CHEMBL284,Dipeptidyl peptidase 4
18934800,CHEMBL4434648,O=C(CO[N+](=O)[O-])N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,,IC50,=,190.0,nM,6.72,CHEMBL4326781,Inhibition of human DPP-4 using Ala-Pro-AMC as substrate preincubated for 10 mins followed by substrate addition and measured after 5 to 10 mins by fluorescence assay,B,CHEMBL4325850,Bioorg Med Chem Lett,2018,CHEMBL284,Dipeptidyl peptidase 4
18971668,CHEMBL67279,CC(C)[C@H](N)C(=O)N1CCC[C@H]1B(O)O,TALABOSTAT,IC50,=,22.0,nM,7.66,CHEMBL4336750,Inhibition of DPP4 (unknown origin),B,CHEMBL4334469,J Med Chem,2019,CHEMBL284,Dipeptidyl peptidase 4
19097413,CHEMBL4535549,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)CN)[C@@H](C)CC)C(=O)O,,IC50,=,3830000.0,nM,,CHEMBL4367861,Inhibition of recombinant human DPP4 using H-Gly-Pro conjugated amino methyl coumarin as substrate by fluorometric assay,B,CHEMBL4364304,Eur J Med Chem,2019,CHEMBL284,Dipeptidyl peptidase 4
19099006,CHEMBL4446618,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cccc(F)c2C(=O)O)c1=O,,IC50,=,2.19,nM,8.66,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL4364319,Eur J Med Chem,2019,CHEMBL284,Dipeptidyl peptidase 4
19099007,CHEMBL4452518,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1ccccc1C(=O)O)c(=O)n2C,,IC50,=,1.98,nM,8.70,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL4364319,Eur J Med Chem,2019,CHEMBL284,Dipeptidyl peptidase 4
19099008,CHEMBL4441220,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1cccc(F)c1C(=O)O)c(=O)n2C,,IC50,=,10.21,nM,7.99,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL4364319,Eur J Med Chem,2019,CHEMBL284,Dipeptidyl peptidase 4
19099009,CHEMBL4528994,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1ccc(F)cc1C(=O)O)c(=O)n2C,,IC50,=,2.35,nM,8.63,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL4364319,Eur J Med Chem,2019,CHEMBL284,Dipeptidyl peptidase 4
19099010,CHEMBL4458949,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1c(Cl)cccc1C(=O)O)c(=O)n2C,,IC50,=,3.9,nM,8.41,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL4364319,Eur J Med Chem,2019,CHEMBL284,Dipeptidyl peptidase 4
19099011,CHEMBL4465482,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1cc(Cl)ccc1C(=O)O)c(=O)n2C,,IC50,=,0.18,nM,9.74,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL4364319,Eur J Med Chem,2019,CHEMBL284,Dipeptidyl peptidase 4
19099012,CHEMBL4448186,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1ccc(Cl)cc1C(=O)O)c(=O)n2C,,IC50,=,0.1,nM,10.00,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL4364319,Eur J Med Chem,2019,CHEMBL284,Dipeptidyl peptidase 4
19099013,CHEMBL4544024,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1c(Br)cccc1C(=O)O)c(=O)n2C,,IC50,=,1.05,nM,8.98,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL4364319,Eur J Med Chem,2019,CHEMBL284,Dipeptidyl peptidase 4
19099014,CHEMBL4536341,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1cc(Br)ccc1C(=O)O)c(=O)n2C,,IC50,=,0.72,nM,9.14,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL4364319,Eur J Med Chem,2019,CHEMBL284,Dipeptidyl peptidase 4
