molecule_id,smiles,ic50_nm,pchembl,assay_description,journal,year
CHEMBL5756206,NC1Cc2cc(O)ccc2OC1c1cc(F)c(F)cc1F,283.0,6.55,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",,2019
CHEMBL3928073,COc1ccc2ccc3c(c2c1)C[C@H](N)[C@@H](c1cc(F)c(F)cc1F)O3,15.0,7.82,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",,2019
CHEMBL3901191,COc1ccc2c3c(ccc2c1)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,20.0,7.7,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",,2019
CHEMBL3979508,N[C@H]1Cc2c(ccc3cc(Br)ccc23)O[C@@H]1c1cc(F)c(F)cc1F,39.0,7.41,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",,2019
CHEMBL6013719,NC1Cc2c(ccc3ccc(Br)cc23)OC1c1cc(F)c(F)cc1F,216.0,6.67,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",,2019
CHEMBL5944167,N#Cc1ccc2c3c(ccc2c1)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,9.17,8.04,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",,2019
CHEMBL5857197,NC1Cc2c(ccc3cc(OC=O)ccc23)OC1c1cc(F)c(F)cc1F,18.0,7.75,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",,2019
CHEMBL6033078,N#Cc1ccc2ccc3c(c2c1)CC(N)C(c1cc(F)c(F)cc1F)O3,205.0,6.69,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",,2019
CHEMBL5914704,COc1cc2ccc3c(c2cc1OC)C[C@H](N)C(c1cc(F)c(F)cc1F)O3,4.0,8.4,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",,2019
CHEMBL5750623,CS(=O)(=O)c1ccc(-c2ccc3ccc4c(c3c2)CC(N)C(c2cc(F)c(F)cc2F)O4)cc1,169.0,6.77,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",,2019
CHEMBL5980526,N[C@H]1Cc2c(ccc3ccc(-c4cccc(C[SH](=O)=O)c4)cc23)O[C@@H]1c1cc(F)c(F)cc1F,74.0,7.13,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",,2019
CHEMBL5829004,NC1Cc2c(ccc3ccccc23)OC1c1cc(F)c(F)cc1F,110.0,6.96,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",,2019
CHEMBL1422,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,14.0,7.85,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",,2019
CHEMBL2105762,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,2.0,8.7,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",,2019
CHEMBL5882105,CS(=O)(=O)Nc1ccc2c3c(ccc2c1)OC(c1cc(F)c(F)cc1F)C(N)C3,11.0,7.96,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",,2019
CHEMBL3932825,CS(=O)(=O)c1ccc2c3c(ccc2c1)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,6.0,8.22,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",,2019
CHEMBL5749167,NC1Cc2c(ccc3cc(N4CCOCC4)ccc23)OC1c1cc(F)c(F)cc1F,70.0,7.16,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",,2019
